id,fecha,año,mes,semana,turno,maquina,sintoma,areas,minutos,observaciones
L1,10-07-2024,2024,jul,28,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,3.15,
L4,10-07-2024,2024,jul,28,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,3,
L1,10-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,2.82,
L1,10-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,2.57,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,2.35,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.15,
L1,10-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.83,
L1,10-07-2024,2024,jul,28,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,1.28,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.1,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.1,
L4,10-07-2024,2024,jul,28,Turno Día,Transporte,Transporte lleno reparacion cadena,Paros Menores,0.6,
L4,10-07-2024,2024,jul,28,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.55,
L1,10-07-2024,2024,jul,28,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,0.52,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.45,
L4,10-07-2024,2024,jul,28,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.35,
L4,10-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.25,
L4,10-07-2024,2024,jul,28,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.15,
L1,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,32.42,Limpieza de tambor por exceso de cola
L1,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,27.64,Limpieza de tambor por exceso de cola
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Mecánico,23.21,Fuga de CO2
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Mecánico,18.42,Fuga de CO2
L4,11-07-2024,2024,jul,28,Turno Día,Coronador,Reparacion - Coronador,Mecánico,17.03,SIN REPORTAR
L1,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Eléctrico,12.66,Baja presión de CO2
L1,11-07-2024,2024,jul,28,Turno Noche,Tunel,Falla en motor,Eléctrico,11.94,Falla Motor M8
L1,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,11.57,Limpieza de tambor por exceso de cola
L4,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Eléctrico,11.28,Cambio de camara de inspección por técnico krones
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,9.38,
L1,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,9.09,
L1,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,8.75,
L1,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,8.55,
L1,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,7.07,
L1,11-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,5.7,
L4,11-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,4.7,
L1,11-07-2024,2024,jul,28,Turno Noche,Robopac,Problema en Soldadora,Paros Menores,3.87,
L1,11-07-2024,2024,jul,28,Turno Noche,Robopac,Problema red inalambrica,Paros Menores,3.59,
L1,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,3.19,
L1,11-07-2024,2024,jul,28,Turno Día,Prime,Trabamiento de producto,Paros Menores,3.11,
L4,11-07-2024,2024,jul,28,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,2.95,
L1,11-07-2024,2024,jul,28,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,2.14,
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,2.05,
L4,11-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.58,
L4,11-07-2024,2024,jul,28,Turno Día,Llenadora,Ajuste o Reparacion gui­a de entrada,Paros Menores,1.13,
L4,11-07-2024,2024,jul,28,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.68,
L4,11-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.35,
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,0.13,
L4,11-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,0.05,
L4,12-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Eléctrico,16.33,Cambio de camara de inspección por técnico krones
L1,12-07-2024,2024,jul,28,Turno Noche,Etiquetadora,Limpieza de filtro pegamento,Mecánico,14.87,Limpieza de tambor por exceso de cola
L1,12-07-2024,2024,jul,28,Turno Noche,Etiquetadora,Limpieza de filtro pegamento,Mecánico,12.42,Limpieza de tambor por exceso de cola
L1,12-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,7.8,
L1,12-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,4.49,
L4,12-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,4.3,
L1,12-07-2024,2024,jul,28,Turno Noche,Robopac,Problema red inalambrica,Paros Menores,3.55,
L1,12-07-2024,2024,jul,28,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,2.84,
L1,12-07-2024,2024,jul,28,Turno Día,Robopac,Problema red inalambrica,Paros Menores,2.48,
L1,12-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,2.37,
L1,12-07-2024,2024,jul,28,Turno Día,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,2.33,
L4,12-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,2.08,
L1,12-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.91,
L1,12-07-2024,2024,jul,28,Turno Día,Transporte,Trabamiento curva salida pulmon,Paros Menores,1.66,
L1,12-07-2024,2024,jul,28,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.39,
L4,12-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.23,
L4,12-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,Cai­da de envase en descarga - Mantenimiento,Paros Menores,1.23,
L4,12-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,0.75,
L1,12-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,0.5,
L1,13-07-2024,2024,jul,28,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,14.92,Ajuste de tambor
L1,13-07-2024,2024,jul,28,Turno Noche,Sopladora,Problema comunicacion sopladora,Paros Menores,8.58,
L1,13-07-2024,2024,jul,28,Turno Noche,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,7.91,
L1,13-07-2024,2024,jul,28,Turno Día,Tunel,"Cai­da de botellas, ajuste de traspasos",Paros Menores,7.73,
L1,13-07-2024,2024,jul,28,Turno Noche,Robopac,Problema red inalambrica,Paros Menores,7.7,
L1,13-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,6.49,
L4,13-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,4.55,
L1,13-07-2024,2024,jul,28,Turno Noche,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,3.89,
L1,13-07-2024,2024,jul,28,Turno Día,Prime,Trabamiento brazo,Paros Menores,3.56,
L1,13-07-2024,2024,jul,28,Turno Día,Prime,Ajuste de parametros por electrico,Paros Menores,3.48,
L1,13-07-2024,2024,jul,28,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,2.62,
L1,13-07-2024,2024,jul,28,Turno Noche,Robopac,Problema red inalambrica,Paros Menores,2.03,
L4,13-07-2024,2024,jul,28,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.45,
L4,13-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.45,
L4,13-07-2024,2024,jul,28,Turno Día,Etiquetadora,Cai­da de botella en la estrella de salida,Paros Menores,1.2,
L4,13-07-2024,2024,jul,28,Turno Día,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,1.06,
L4,13-07-2024,2024,jul,28,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1,
L4,13-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.5,
L4,13-07-2024,2024,jul,28,Turno Día,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,0.41,
L1,13-07-2024,2024,jul,28,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,0.4,
L4,13-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.23,
L4,13-07-2024,2024,jul,28,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.05,
L4,13-07-2024,2024,jul,28,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.05,
L4,13-07-2024,2024,jul,28,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,0.05,
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,Cambio de valvula,Mecánico,22.83,Fugas y llenado lento en 2 ocasiones en válvula de llenado N°80
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Ajuste o cambio - Encajonadora,Eléctrico,21.97,Ajuste y regulación de sensor de cabezal.
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Ajuste o cambio - Encajonadora,Eléctrico,12.14,Ajuste y regulación de sensor de cabezal.
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,Cambio de valvula,Mecánico,10.26,Fugas y llenado lento en 2 ocasiones en válvula de llenado N°80
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema red inalambrica,Paros Menores,8.13,
L1,15-07-2024,2024,jul,29,Turno Día,Prime,Trabamiento brazo,Paros Menores,4.97,
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Paros Menores,3.87,
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,Problema al cargar la receta,Paros Menores,3.21,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,3.05,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,3.02,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,2.95,
L4,15-07-2024,2024,jul,29,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.75,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema red inalambrica,Paros Menores,2.65,
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Paros Menores,2.29,
L4,15-07-2024,2024,jul,29,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.2,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,2.05,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.94,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.61,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.25,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.22,
L4,15-07-2024,2024,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.15,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.95,
L1,15-07-2024,2024,jul,29,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,0.77,
L1,15-07-2024,2024,jul,29,Turno Día,Robopac,Problema red inalambrica,Paros Menores,0.56,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.55,
L4,15-07-2024,2024,jul,29,Turno Día,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.55,
L4,15-07-2024,2024,jul,29,Turno Día,Capsuladora,Tapas giradas en cabezal,Paros Menores,0.2,
L4,15-07-2024,2024,jul,29,Turno Día,Encajonadora,Ajuste o cambio - Encajonadora,Paros Menores,0.05,
L1,17-07-2024,2024,jul,29,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,29.62,Ajustes tambor encolador por exceso de pegamento
L1,17-07-2024,2024,jul,29,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,11.45,Ajustes tambor encolador por exceso de pegamento
L1,17-07-2024,2024,jul,29,Turno Noche,Robopac,Problema carga de bateri­a,Eléctrico,9.88,Falla de Modula Analogico.
L1,17-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Eléctrico,8.23,Falla de Modula Analogico.
L1,17-07-2024,2024,jul,29,Turno Noche,Sopladora,Limitador de desempolvado disparado,Paros Menores,7.89,
L1,17-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,5.15,
L1,17-07-2024,2024,jul,29,Turno Día,Etiquetadora,Ajuste o cambio de cuchillo,Paros Menores,5.05,
L1,17-07-2024,2024,jul,29,Turno Día,Paletizadora,Sensor entrada divisor,Paros Menores,4.63,
L4,17-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,4.28,
L1,17-07-2024,2024,jul,29,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,4.12,
L1,17-07-2024,2024,jul,29,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,3.68,
L4,17-07-2024,2024,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.68,
L1,17-07-2024,2024,jul,29,Turno Noche,Llenadora,Falla motor principal,Paros Menores,3.31,
L4,17-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,3.28,
L1,17-07-2024,2024,jul,29,Turno Noche,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,2.77,
L4,17-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.73,
L1,17-07-2024,2024,jul,29,Turno Noche,Capsuladora,Falla sensor,Paros Menores,1.97,
L4,17-07-2024,2024,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.78,
L1,17-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.71,
L4,17-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.28,
L1,17-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.12,
L4,17-07-2024,2024,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.08,
L4,17-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.05,
L1,17-07-2024,2024,jul,29,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,0.42,
L1,17-07-2024,2024,jul,29,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.39,
L1,17-07-2024,2024,jul,29,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.31,
L1,17-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,0.24,
L4,17-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.23,
L4,17-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.1,
L1,17-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,0.02,
L4,17-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.02,
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Eléctrico,32.42,Falla de Modula Analogico.
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Eléctrico,14.91,Falla de Modula Analogico.
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Eléctrico,7.99,Falla de Modula Analogico.
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,5.01,
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,4.27,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,3.38,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,2.53,
L4,18-07-2024,2024,jul,29,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.25,
L1,18-07-2024,2024,jul,29,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.99,
L4,18-07-2024,2024,jul,29,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,1.98,
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,1.81,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.6,
L1,18-07-2024,2024,jul,29,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.43,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.43,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.25,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.13,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.03,
L1,18-07-2024,2024,jul,29,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.92,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.87,
L1,18-07-2024,2024,jul,29,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.61,
L1,18-07-2024,2024,jul,29,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.37,
L1,18-07-2024,2024,jul,29,Turno Día,Robopac,Problema carga de bateri­a,Paros Menores,0.17,
L4,18-07-2024,2024,jul,29,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.13,
L1,24-07-2024,2024,jul,30,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,4.67,
L1,24-07-2024,2024,jul,30,Turno Día,Transporte,Cai­da de automatico - Transporte,Paros Menores,1.83,
L1,25-07-2024,2024,jul,30,Turno Noche,Sopladora,PLC de sopladora (bloqueo general),Eléctrico,15.68,"Falla en sistema automata, se reinicia."
L1,25-07-2024,2024,jul,30,Turno Día,Llenadora,"Salida llenadora, cai­da gui­a seguridad - Mantenimiento",Paros Menores,5.43,
L1,25-07-2024,2024,jul,30,Turno Noche,Prime,Trabamiento de producto,Paros Menores,5.3,
L1,25-07-2024,2024,jul,30,Turno Noche,Prime,Trabamiento de producto,Paros Menores,2.82,
L1,25-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.06,
L1,25-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.9,
L1,25-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.77,
L1,25-07-2024,2024,jul,30,Turno Día,Paletizadora,Arana toma carton en falla,Paros Menores,1.77,
L1,25-07-2024,2024,jul,30,Turno Día,Paletizadora,Arana toma carton en falla,Paros Menores,1.76,
L1,25-07-2024,2024,jul,30,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,1.22,
L1,25-07-2024,2024,jul,30,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,0.32,
L1,26-07-2024,2024,jul,30,Turno Noche,Sopladora,Problema comunicacion sopladora,Eléctrico,16.31,Error de comunicación Llenadora - Sopladora
L1,26-07-2024,2024,jul,30,Turno Día,Sopladora,Presion de soplado insuficiente,Mecánico,12.06,SIN REPORTAR
L1,26-07-2024,2024,jul,30,Turno Noche,Sopladora,Presion de soplado insuficiente,Paros Menores,5.62,
L1,26-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,4.82,
L1,26-07-2024,2024,jul,30,Turno Día,Sopladora,Presion de soplado insuficiente,Paros Menores,3.2,
L1,26-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,3.02,
L1,26-07-2024,2024,jul,30,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,0.82,
L1,27-07-2024,2024,jul,30,Turno Noche,Paletizadora,Cai­da de automatico - Paletizadora,Paros Menores,8.28,
L1,27-07-2024,2024,jul,30,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,4.45,
L1,27-07-2024,2024,jul,30,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,2.49,
L1,27-07-2024,2024,jul,30,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,2.45,
L1,27-07-2024,2024,jul,30,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,1.73,
L1,27-07-2024,2024,jul,30,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,1.57,
L1,27-07-2024,2024,jul,30,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,1.55,
L1,27-07-2024,2024,jul,30,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,0.94,
L1,27-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,0.44,
L1,27-07-2024,2024,jul,30,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,0.41,
L4,29-07-2024,2024,jul,31,Turno Día,Mixer,Falla valvula moduladora de jarabe,Mecánico,43.53,Fugas varias post mantención
L4,29-07-2024,2024,jul,31,Turno Día,Llenadora,Cambio de valvula,Mecánico,16,Fugas varias post mantención
L1,29-07-2024,2024,jul,31,Turno Día,Llenadora,Reparacion - Llenadora,Mecánico,11.1,Puerta rota en llenadora
L4,29-07-2024,2024,jul,31,Turno Día,Mixer,Falla valvula moduladora de jarabe,Mecánico,10.78,Fugas varias post mantención
L1,29-07-2024,2024,jul,31,Turno Día,Llenadora,Defectos Nudos PLC,Paros Menores,6.99,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,5.65,
L1,29-07-2024,2024,jul,31,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,5.26,
L1,29-07-2024,2024,jul,31,Turno Día,Etiquetadora,Falla Etiquetadora,Paros Menores,2.9,
L1,29-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,2.85,
L1,29-07-2024,2024,jul,31,Turno Día,Llenadora,Sensor de Tapa Humedo,Paros Menores,2.82,
L4,29-07-2024,2024,jul,31,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.05,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Cambio de tulipas - Encajonadora,Paros Menores,1.95,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.5,
L1,29-07-2024,2024,jul,31,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,1.44,
L4,29-07-2024,2024,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.4,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,1.35,
L1,29-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.24,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.9,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.8,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.55,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.3,
L4,29-07-2024,2024,jul,31,Turno Día,Llenadora,Cambio de valvula,Paros Menores,0.2,
L4,29-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,0.15,
L4,30-07-2024,2024,jul,31,Turno Día,Llenadora,Cambio de valvula,Eléctrico,15.2,"Falla sesor NBB20, detecta posición válvula"
L4,30-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Mecánico,13.18,Hilos en mal estado centrador de cajas
L1,30-07-2024,2024,jul,31,Turno Noche,Llenadora,Cai­da de envase salida Llenadora,Paros Menores,5.81,
L4,30-07-2024,2024,jul,31,Turno Día,Encajonadora,Problema en mesa de entrada,Paros Menores,5.05,
L1,30-07-2024,2024,jul,31,Turno Noche,Prime,Trabamiento de producto,Paros Menores,4.89,
L4,30-07-2024,2024,jul,31,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,4.8,
L1,30-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,3.36,
L4,30-07-2024,2024,jul,31,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,3,
L4,30-07-2024,2024,jul,31,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,2.35,
L1,30-07-2024,2024,jul,31,Turno Noche,Prime,Ajuste de parametros por electrico,Paros Menores,2.25,
L1,30-07-2024,2024,jul,31,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,2,
L4,30-07-2024,2024,jul,31,Turno Día,Capsuladora,Falla sensor,Paros Menores,2,
L4,30-07-2024,2024,jul,31,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.9,
L1,30-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.78,
L1,30-07-2024,2024,jul,31,Turno Día,Transporte,Divisor de paquetes,Paros Menores,1.65,
L1,30-07-2024,2024,jul,31,Turno Noche,Prime,Ajuste de parametros por electrico,Paros Menores,1.1,
